,0
1811,2020-12-17 10:29:00
1812,2020-12-17 13:52:00
1813,2020-12-17 16:26:00
1814,2020-12-17 16:27:00
1815,2020-12-17 16:29:00
1816,2020-12-17 16:30:00
1817,2020-12-17 16:31:00
1818,2020-12-17 16:32:00
1819,2020-12-17 16:33:00
1820,2020-12-17 17:45:00
1821,2020-12-17 17:46:00
1822,2020-12-17 17:47:00
1823,2020-12-17 17:51:00
1824,2020-12-17 17:52:00
1825,2020-12-17 17:56:00
1826,2020-12-17 17:59:00
1827,2020-12-17 18:01:00
1828,2020-12-17 18:03:00
1829,2020-12-17 18:04:00
1830,2020-12-17 18:07:00
1831,2020-12-17 18:08:00
1832,2020-12-17 18:09:00
1833,2020-12-17 18:10:00
1834,2020-12-17 18:11:00
1835,2020-12-17 18:12:00
1836,2020-12-17 18:13:00
1837,2020-12-17 18:14:00
1838,2020-12-17 19:35:00
1839,2020-12-17 19:37:00
1840,2020-12-17 19:38:00
1841,2020-12-17 19:43:00
1842,2020-12-17 20:32:00
1843,2020-12-17 20:33:00
1844,2020-12-17 20:34:00
1845,2020-12-17 21:32:00
1846,2020-12-18 01:05:00
1847,2020-12-18 01:11:00
1848,2020-12-18 14:04:00
1849,2020-12-18 14:05:00
1850,2020-12-20 21:08:00
1851,2020-12-20 21:48:00
1852,2020-12-20 21:52:00
1853,2020-12-20 21:53:00
1854,2020-12-20 21:57:00
1855,2020-12-20 21:58:00
1856,2020-12-20 21:59:00
1857,2020-12-20 22:00:00
1858,2020-12-20 22:01:00
1859,2020-12-21 10:03:00
1860,2020-12-21 10:04:00
1861,2020-12-21 10:05:00
1862,2020-12-21 10:06:00
1863,2020-12-21 10:07:00
1864,2020-12-21 10:08:00
1865,2020-12-21 10:09:00
1866,2020-12-21 10:10:00
1867,2020-12-21 10:13:00
1868,2020-12-21 10:14:00
1869,2020-12-21 10:15:00
1870,2020-12-21 10:16:00
1871,2020-12-21 10:17:00
1872,2020-12-21 11:56:00
1873,2020-12-21 11:59:00
1874,2020-12-21 12:00:00
1875,2020-12-22 07:36:00
1876,2020-12-23 10:56:00
1877,2020-12-23 10:57:00
1878,2020-12-23 11:00:00
1879,2020-12-23 11:02:00
1880,2020-12-23 11:03:00
1881,2020-12-23 11:04:00
1882,2020-12-23 11:05:00
1883,2020-12-23 11:06:00
1884,2020-12-23 11:07:00
1885,2020-12-23 11:08:00
1886,2020-12-23 11:09:00
1887,2020-12-23 11:24:00
1888,2020-12-23 12:08:00
1889,2020-12-23 12:09:00
1890,2020-12-23 12:10:00
1891,2020-12-23 12:11:00
1892,2020-12-23 12:12:00
1893,2020-12-23 12:14:00
1894,2020-12-23 12:16:00
1895,2020-12-23 12:17:00
1896,2020-12-23 12:18:00
1897,2020-12-23 12:19:00
1898,2020-12-23 12:35:00
1899,2020-12-23 12:36:00
1900,2020-12-23 12:37:00
1901,2020-12-23 12:44:00
1902,2020-12-23 15:47:00
1903,2020-12-23 15:48:00
1904,2020-12-23 21:59:00
1905,2020-12-23 22:03:00
1906,2020-12-23 22:06:00
1907,2020-12-23 22:07:00
1908,2020-12-23 22:09:00
1909,2020-12-23 22:10:00
1910,2020-12-23 22:11:00
1911,2020-12-23 22:12:00
1912,2020-12-23 22:13:00
1913,2020-12-23 22:14:00
1914,2020-12-23 22:15:00
1915,2020-12-23 22:16:00
1916,2020-12-23 22:17:00
1917,2020-12-23 22:18:00
1918,2020-12-23 22:19:00
1919,2020-12-23 22:20:00
1920,2020-12-23 22:21:00
1921,2020-12-23 22:22:00
1922,2020-12-23 22:23:00
1923,2020-12-23 22:24:00
1924,2020-12-23 22:25:00
1925,2020-12-23 22:26:00
1926,2020-12-23 22:27:00
1927,2020-12-23 22:28:00
1928,2020-12-23 22:29:00
1929,2020-12-23 22:30:00
1930,2020-12-23 22:31:00
1931,2020-12-23 22:33:00
1932,2020-12-23 22:34:00
1933,2020-12-23 22:35:00
1934,2020-12-23 22:36:00
1935,2020-12-23 22:38:00
1936,2020-12-23 22:40:00
1937,2020-12-23 22:41:00
1938,2020-12-23 23:36:00
1939,2020-12-23 23:39:00
1940,2020-12-23 23:41:00
1941,2020-12-23 23:42:00
1942,2020-12-23 23:44:00
1943,2020-12-23 23:45:00
1944,2020-12-23 23:46:00
1945,2020-12-23 23:47:00
1946,2020-12-23 23:48:00
1947,2020-12-23 23:49:00
1948,2020-12-23 23:50:00
1949,2020-12-23 23:51:00
1950,2020-12-23 23:52:00
1951,2020-12-23 23:53:00
1952,2020-12-23 23:54:00
1953,2020-12-23 23:56:00
1954,2020-12-23 23:58:00
1955,2020-12-24 00:00:00
1956,2020-12-24 00:05:00
1957,2020-12-24 00:14:00
1958,2020-12-24 00:18:00
1959,2020-12-24 00:31:00
1960,2020-12-24 00:32:00
1961,2020-12-24 00:33:00
1962,2020-12-24 00:35:00
1963,2020-12-24 00:36:00
1964,2020-12-24 00:37:00
1965,2020-12-24 00:38:00
1966,2020-12-24 01:02:00
1967,2020-12-24 01:30:00
1968,2020-12-24 01:31:00
1969,2020-12-24 01:32:00
1970,2020-12-24 01:33:00
1971,2020-12-24 01:34:00
1972,2020-12-24 01:35:00
1973,2020-12-24 01:36:00
1974,2020-12-24 01:37:00
1975,2020-12-24 01:40:00
1976,2020-12-24 01:42:00
1977,2020-12-24 01:43:00
1978,2020-12-24 01:56:00
1979,2020-12-24 01:57:00
1980,2020-12-24 01:58:00
1981,2020-12-24 04:15:00
1982,2020-12-24 04:19:00
1983,2020-12-24 07:41:00
1984,2020-12-24 09:33:00
1985,2020-12-24 09:34:00
1986,2020-12-24 09:38:00
1987,2020-12-24 09:39:00
1988,2020-12-24 09:40:00
1989,2020-12-24 09:41:00
1990,2020-12-24 09:42:00
1991,2020-12-24 09:43:00
1992,2020-12-24 09:44:00
1993,2020-12-24 09:45:00
1994,2020-12-24 09:46:00
1995,2020-12-24 09:47:00
1996,2020-12-24 11:09:00
1997,2020-12-24 11:16:00
1998,2020-12-24 11:21:00
1999,2020-12-24 11:47:00
2000,2020-12-24 11:49:00
2001,2020-12-24 11:52:00
2002,2020-12-24 11:53:00
2003,2020-12-24 11:54:00
2004,2020-12-24 11:55:00
2005,2020-12-24 11:56:00
2006,2020-12-24 18:46:00
2007,2020-12-25 11:10:00
2008,2020-12-25 11:12:00
2009,2020-12-25 11:13:00
2010,2020-12-25 11:14:00
2011,2020-12-25 11:15:00
2012,2020-12-25 11:16:00
2013,2020-12-25 11:17:00
2014,2020-12-25 11:18:00
2015,2020-12-25 11:19:00
2016,2020-12-25 11:20:00
2017,2020-12-25 11:21:00
2018,2020-12-25 11:22:00
2019,2020-12-25 11:23:00
2020,2020-12-25 11:24:00
2021,2020-12-25 11:25:00
2022,2020-12-25 11:26:00
2023,2020-12-25 14:29:00
2024,2020-12-25 14:33:00
2025,2020-12-25 14:39:00
2026,2020-12-25 14:40:00
2027,2020-12-25 14:42:00
2028,2020-12-25 16:36:00
2029,2020-12-25 16:37:00
2030,2020-12-25 16:40:00
2031,2020-12-25 16:45:00
2032,2020-12-25 16:48:00
2033,2020-12-26 11:20:00
2034,2020-12-26 11:21:00
2035,2020-12-26 16:12:00
2036,2020-12-26 16:13:00
2037,2020-12-26 16:14:00
2038,2020-12-26 16:16:00
2039,2020-12-26 22:05:00
2040,2020-12-26 22:06:00
2041,2020-12-26 22:08:00
2042,2020-12-26 22:09:00
2043,2020-12-27 08:46:00
2044,2020-12-27 08:55:00
2045,2020-12-27 08:56:00
2046,2020-12-27 08:59:00
2047,2020-12-27 09:02:00
2048,2020-12-27 11:24:00
2049,2020-12-27 11:28:00
2050,2020-12-27 11:29:00
2051,2020-12-27 11:31:00
2052,2020-12-27 11:32:00
2053,2020-12-27 11:33:00
2054,2020-12-27 11:34:00
2055,2020-12-27 11:57:00
2056,2020-12-27 13:51:00
2057,2020-12-27 13:52:00
2058,2020-12-27 13:55:00
2059,2020-12-27 14:01:00
2060,2020-12-27 14:02:00
2061,2020-12-27 14:03:00
2062,2020-12-27 14:04:00
2063,2020-12-27 14:05:00
2064,2020-12-27 14:52:00
2065,2020-12-27 14:55:00
2066,2020-12-27 14:56:00
2067,2020-12-27 14:57:00
2068,2020-12-27 14:58:00
2069,2020-12-27 14:59:00
2070,2020-12-27 15:00:00
2071,2020-12-27 15:01:00
2072,2020-12-27 15:02:00
2073,2020-12-27 15:03:00
2074,2020-12-27 15:04:00
2075,2020-12-27 15:08:00
2076,2020-12-27 15:19:00
2077,2020-12-27 15:20:00
2078,2020-12-27 15:22:00
2079,2020-12-27 15:23:00
2080,2020-12-27 15:50:00
2081,2020-12-27 15:56:00
2082,2020-12-27 16:11:00
2083,2020-12-27 16:12:00
2084,2020-12-27 16:15:00
2085,2020-12-27 16:16:00
2086,2020-12-27 16:17:00
2087,2020-12-27 16:18:00
2088,2020-12-27 16:19:00
2089,2020-12-27 16:20:00
2090,2020-12-27 16:21:00
2091,2020-12-27 16:22:00
2092,2020-12-27 16:24:00
2093,2020-12-27 17:31:00
2094,2020-12-27 17:35:00
2095,2020-12-27 17:36:00
2096,2020-12-27 17:37:00
2097,2020-12-27 17:38:00
2098,2020-12-27 17:40:00
2099,2020-12-27 17:41:00
2100,2020-12-27 17:45:00
2101,2020-12-27 20:34:00
2102,2020-12-27 20:41:00
2103,2020-12-27 20:42:00
2104,2020-12-27 20:43:00
2105,2020-12-27 20:44:00
2106,2020-12-27 20:45:00
2107,2020-12-27 20:46:00
2108,2020-12-27 20:47:00
2109,2020-12-27 20:53:00
2110,2020-12-27 21:21:00
2111,2020-12-28 00:03:00
2112,2020-12-28 00:05:00
2113,2020-12-28 00:06:00
2114,2020-12-28 00:08:00
2115,2020-12-28 00:10:00
2116,2020-12-28 01:26:00
2117,2020-12-28 01:30:00
2118,2020-12-28 01:31:00
2119,2020-12-28 01:33:00
2120,2020-12-28 10:33:00
2121,2020-12-28 10:34:00
2122,2020-12-28 12:23:00
2123,2020-12-28 17:02:00
2124,2020-12-28 17:03:00
2125,2020-12-28 18:34:00
2126,2020-12-28 18:36:00
2127,2020-12-28 18:44:00
2128,2020-12-28 20:21:00
2129,2020-12-28 21:55:00
2130,2020-12-28 21:57:00
2131,2020-12-28 21:58:00
2132,2020-12-28 21:59:00
2133,2020-12-28 22:01:00
2134,2020-12-28 22:02:00
2135,2020-12-28 22:03:00
2136,2020-12-28 22:04:00
2137,2020-12-28 22:05:00
2138,2020-12-28 22:06:00
2139,2020-12-28 22:07:00
2140,2020-12-28 22:18:00
2141,2020-12-28 22:19:00
2142,2020-12-28 22:20:00
2143,2020-12-28 22:22:00
2144,2020-12-28 22:23:00
2145,2020-12-28 22:24:00
2146,2020-12-28 22:25:00
2147,2020-12-28 22:27:00
2148,2020-12-28 22:28:00
2149,2020-12-28 22:30:00
2150,2020-12-28 22:31:00
2151,2020-12-28 22:32:00
2152,2020-12-28 22:33:00
2153,2020-12-28 22:35:00
2154,2020-12-28 22:36:00
2155,2020-12-28 22:37:00
2156,2020-12-28 22:41:00
2157,2020-12-28 22:43:00
2158,2020-12-28 22:44:00
2159,2020-12-28 22:46:00
2160,2020-12-28 22:48:00
2161,2020-12-28 22:51:00
2162,2020-12-28 22:52:00
2163,2020-12-28 23:27:00
2164,2020-12-28 23:28:00
2165,2020-12-28 23:42:00
2166,2020-12-28 23:50:00
2167,2020-12-28 23:52:00
2168,2020-12-28 23:53:00
2169,2020-12-28 23:54:00
2170,2020-12-28 23:55:00
2171,2020-12-28 23:56:00
2172,2020-12-28 23:57:00
2173,2020-12-29 00:00:00
2174,2020-12-29 00:01:00
2175,2020-12-29 00:02:00
2176,2020-12-29 00:03:00
2177,2020-12-29 00:04:00
2178,2020-12-29 00:05:00
2179,2020-12-29 00:06:00
2180,2020-12-29 00:07:00
2181,2020-12-29 00:08:00
2182,2020-12-29 00:10:00
2183,2020-12-29 00:11:00
2184,2020-12-29 00:12:00
2185,2020-12-29 00:13:00
2186,2020-12-29 00:15:00
2187,2020-12-29 00:16:00
2188,2020-12-29 00:17:00
2189,2020-12-29 00:18:00
2190,2020-12-29 00:25:00
2191,2020-12-29 00:26:00
2192,2020-12-29 00:27:00
2193,2020-12-29 00:28:00
2194,2020-12-29 00:29:00
2195,2020-12-29 00:30:00
2196,2020-12-29 00:31:00
2197,2020-12-29 00:32:00
2198,2020-12-29 00:33:00
2199,2020-12-29 00:34:00
2200,2020-12-29 00:35:00
2201,2020-12-29 00:47:00
2202,2020-12-29 00:57:00
2203,2020-12-29 01:01:00
2204,2020-12-29 01:02:00
2205,2020-12-29 01:05:00
2206,2020-12-29 01:10:00
2207,2020-12-29 01:22:00
2208,2020-12-29 01:54:00
2209,2020-12-29 01:55:00
2210,2020-12-29 01:58:00
2211,2020-12-29 02:01:00
2212,2020-12-29 02:02:00
2213,2020-12-29 02:03:00
2214,2020-12-29 03:07:00
2215,2020-12-29 03:12:00
2216,2020-12-29 03:14:00
2217,2020-12-29 03:16:00
2218,2020-12-29 03:19:00
2219,2020-12-29 03:43:00
2220,2020-12-29 03:46:00
2221,2020-12-29 03:48:00
2222,2020-12-29 03:49:00
2223,2020-12-29 03:53:00
2224,2020-12-29 04:03:00
2225,2020-12-29 04:06:00
2226,2020-12-29 04:07:00
2227,2020-12-29 04:08:00
2228,2020-12-29 04:09:00
2229,2020-12-29 04:11:00
2230,2020-12-29 04:12:00
2231,2020-12-29 04:14:00
2232,2020-12-29 04:15:00
2233,2020-12-29 04:58:00
2234,2020-12-29 04:59:00
2235,2020-12-29 05:00:00
2236,2020-12-29 05:01:00
2237,2020-12-29 05:02:00
2238,2020-12-29 05:06:00
2239,2020-12-29 05:23:00
2240,2020-12-29 05:25:00
2241,2020-12-29 05:26:00
2242,2020-12-29 05:27:00
2243,2020-12-29 05:28:00
2244,2020-12-29 06:36:00
2245,2020-12-29 07:11:00
2246,2020-12-29 07:12:00
2247,2020-12-29 07:13:00
2248,2020-12-29 07:14:00
2249,2020-12-29 07:22:00
2250,2020-12-29 07:48:00
2251,2020-12-29 07:51:00
2252,2020-12-29 07:52:00
2253,2020-12-29 07:53:00
2254,2020-12-29 07:55:00
2255,2020-12-29 07:56:00
2256,2020-12-29 07:58:00
2257,2020-12-29 07:59:00
2258,2020-12-29 08:00:00
2259,2020-12-29 08:01:00
2260,2020-12-29 08:35:00
2261,2020-12-29 08:42:00
2262,2020-12-29 11:20:00
2263,2020-12-29 11:21:00
2264,2020-12-29 11:22:00
2265,2020-12-29 11:23:00
2266,2020-12-29 11:24:00
2267,2020-12-29 11:27:00
2268,2020-12-29 11:48:00
2269,2020-12-29 11:49:00
2270,2020-12-29 11:52:00
2271,2020-12-29 11:53:00
2272,2020-12-29 11:56:00
2273,2020-12-29 11:59:00
2274,2020-12-29 12:03:00
2275,2020-12-29 12:41:00
2276,2020-12-29 12:43:00
2277,2020-12-29 12:44:00
2278,2020-12-29 12:45:00
2279,2020-12-29 12:46:00
2280,2020-12-29 12:47:00
2281,2020-12-29 12:48:00
2282,2020-12-29 12:49:00
2283,2020-12-29 12:50:00
2284,2020-12-29 12:51:00
2285,2020-12-29 12:52:00
2286,2020-12-29 12:53:00
2287,2020-12-29 13:09:00
2288,2020-12-29 13:58:00
2289,2020-12-29 14:41:00
2290,2020-12-29 14:43:00
2291,2020-12-29 14:46:00
2292,2020-12-29 14:51:00
2293,2020-12-29 14:52:00
2294,2020-12-29 14:53:00
2295,2020-12-29 14:59:00
2296,2020-12-29 15:10:00
2297,2020-12-29 15:11:00
2298,2020-12-29 15:12:00
2299,2020-12-29 15:13:00
2300,2020-12-29 15:47:00
2301,2020-12-29 15:48:00
2302,2020-12-29 15:49:00
2303,2020-12-29 15:50:00
2304,2020-12-29 15:52:00
2305,2020-12-29 15:54:00
2306,2020-12-29 15:55:00
2307,2020-12-29 15:56:00
2308,2020-12-29 15:57:00
2309,2020-12-29 15:58:00
2310,2020-12-29 15:59:00
2311,2020-12-29 16:00:00
2312,2020-12-29 16:02:00
2313,2020-12-29 16:11:00
2314,2020-12-29 16:12:00
2315,2020-12-29 16:57:00
2316,2020-12-29 16:58:00
2317,2020-12-29 16:59:00
2318,2020-12-29 17:00:00
2319,2020-12-29 17:02:00
2320,2020-12-29 17:04:00
2321,2020-12-29 17:12:00
2322,2020-12-29 20:01:00
2323,2020-12-29 20:02:00
2324,2020-12-29 23:28:00
2325,2020-12-29 23:31:00
2326,2020-12-29 23:33:00
2327,2020-12-29 23:34:00
2328,2020-12-29 23:35:00
2329,2020-12-29 23:36:00
2330,2020-12-29 23:38:00
2331,2020-12-29 23:39:00
2332,2020-12-29 23:40:00
2333,2020-12-29 23:41:00
2334,2020-12-29 23:42:00
2335,2020-12-30 08:15:00
2336,2020-12-30 08:16:00
2337,2020-12-30 08:17:00
2338,2020-12-30 08:25:00
2339,2020-12-30 08:27:00
2340,2020-12-30 11:26:00
2341,2020-12-30 11:27:00
2342,2020-12-30 11:28:00
2343,2020-12-30 11:29:00
2344,2020-12-30 11:30:00
2345,2020-12-30 11:31:00
2346,2020-12-30 20:05:00
2347,2020-12-30 20:12:00
2348,2020-12-30 20:14:00
2349,2020-12-31 00:54:00
2350,2020-12-31 00:55:00
2351,2020-12-31 00:56:00
2352,2020-12-31 00:57:00
2353,2020-12-31 00:59:00
2354,2020-12-31 01:01:00
2355,2020-12-31 12:45:00
2356,2020-12-31 12:46:00
2357,2020-12-31 12:47:00
2358,2020-12-31 12:51:00
2359,2020-12-31 12:53:00
2360,2020-12-31 12:54:00
2361,2020-12-31 12:55:00
